surface,winner_hand,winner_ht,winner_age,winner_rank,loser_name,loser_hand,loser_ht,loser_age,loser_rank,score,num_sets
Hard,R,164.0,29.80971937,48.0,Vania King,R,165.0,26.87748118,349.0,7-6 6-4,2
Hard,R,182.0,22.27789185,3.0,Kirsten Flipkens,R,165.0,30.02053388,80.0,6-4 6-2,2
Hard,R,180.0,24.67351129,47.0,Saisai Zheng,R,170.0,21.94934976,83.0,6-2 6-3,2
Hard,R,180.0,22.86652977,66.0,Sabine Lisicki,R,178.0,26.32169747,32.0,6-3 2-6 6-4,3
Hard,L,178.0,27.61396304,24.0,Tatjana Maria,R,172.0,28.44626968,73.0,6-4 6-2,2
Hard,R,184.0,23.8275154,12.0,Julia Goerges,R,180.0,27.20876112,45.0,7-6 6-1,2
Hard,R,178.0,20.91718001,17.0,Yaroslava Shvedova,R,180.0,28.3504449,70.0,6-7 6-3 6-3,3
Hard,R,183.0,28.19986311,23.0,Anastasija Sevastova,U,169.0,25.76591376,113.0,6-3 6-3,2
Hard,L,180.0,29.66187543,51.0,Lara Arruabarrena,R,166.0,23.83025325,86.0,7-6 6-4,2
Hard,R,177.0,26.98973306,133.0,Alize Cornet,R,173.0,25.98767967,33.0,6-3 6-3,2
Hard,R,175.0,34.31074606,1.0,Darya Kasatkina,R,170.0,18.69952088,69.0,6-1 6-1,2
Hard,R,183.0,21.3798768,58.0,Yulia Putintseva,R,163.0,21.0294319,76.0,6-3 6-4,2
Hard,R,175.0,18.85831622,13.0,Kateryna Bondarenko,R,175.0,29.44558522,92.0,4-6 6-2 6-4,3
Hard,R,188.0,28.75017112,5.0,Lauren Davis,R,157.0,22.275154,103.0,6-1 6-7 6-0,3
Hard,R,170.0,26.86926762,4.0,Monica Puig,R,170.0,22.30800821,52.0,6-4 6-0,2
Hard,R,174.0,21.96030116,82.0,Roberta Vinci,R,163.0,32.91444216,15.0,0-6 6-4 6-4,3
Hard,R,162.0,27.37303217,11.0,Elizaveta Kulichkova,R,176.0,19.76728268,109.0,6-4 2-0,2
Hard,R,166.0,21.87268994,39.0,Kristina Mladenovic,R,184.0,22.68035592,30.0,6-4 4-6 11-9,3
Hard,L,173.0,28.0,6.0,Madison Brengle,R,168.0,25.79329227,49.0,6-1 6-3,2
Hard,R,170.0,21.9192334,55.0,Laura Siegemund,R,168.0,27.87405886,97.0,6-0 6-4,2
Hard,R,180.0,26.46680356,16.0,Naomi Osaka,R,180.0,18.25598905,127.0,6-1 6-1,2
Hard,R,164.0,29.80971937,48.0,Garbine Muguruza,R,182.0,22.27789185,3.0,6-3 6-2,2
Hard,R,180.0,24.67351129,47.0,Denisa Allertova,R,180.0,22.86652977,66.0,6-2 6-2,2
Hard,L,178.0,27.61396304,24.0,Karolina Pliskova,R,184.0,23.8275154,12.0,6-3 6-2,2
Hard,R,178.0,20.91718001,17.0,Ana Ivanovic,R,183.0,28.19986311,23.0,4-6 6-4 6-4,3
Hard,R,177.0,26.98973306,133.0,Varvara Lepchenko,L,180.0,29.66187543,51.0,6-1 6-3,2
Hard,R,175.0,34.31074606,1.0,Margarita Gasparyan,R,183.0,21.3798768,58.0,6-2 6-1,2
Hard,R,188.0,28.75017112,5.0,Belinda Bencic,R,175.0,18.85831622,13.0,7-5 7-5,2
Hard,R,170.0,26.86926762,4.0,Anna Lena Friedsam,R,174.0,21.96030116,82.0,6-7 6-1 7-5,3
Hard,R,162.0,27.37303217,11.0,Daria Gavrilova,R,166.0,21.87268994,39.0,0-6 6-3 6-2,3
Hard,L,173.0,28.0,6.0,Annika Beck,R,170.0,21.9192334,55.0,6-4 6-0,2
Hard,R,180.0,26.46680356,16.0,Barbora Zahlavova Strycova,R,164.0,29.80971937,48.0,6-2 6-4,2
Hard,R,180.0,24.67351129,47.0,Ekaterina Makarova,L,178.0,27.61396304,24.0,4-6 6-4 8-6,3
Hard,R,177.0,26.98973306,133.0,Madison Keys,R,178.0,20.91718001,17.0,3-6 6-3 6-3,3
Hard,R,175.0,34.31074606,1.0,Maria Sharapova,R,188.0,28.75017112,5.0,6-4 6-1,2
Hard,R,170.0,26.86926762,4.0,Carla Suarez Navarro,R,162.0,27.37303217,11.0,6-1 6-3,2
Hard,L,173.0,28.0,6.0,Victoria Azarenka,R,180.0,26.46680356,16.0,6-3 7-5,2
Hard,R,180.0,24.67351129,47.0,Shuai Zhang,R,177.0,26.98973306,133.0,6-4 6-1,2
Hard,R,175.0,34.31074606,1.0,Agnieszka Radwanska,R,170.0,26.86926762,4.0,6-0 6-4,2
Hard,L,173.0,28.0,6.0,Johanna Konta,R,180.0,24.67351129,47.0,7-5 6-2,2
Hard,L,173.0,28.0,6.0,Serena Williams,R,175.0,34.31074606,1.0,6-4 3-6 6-4,3
Hard,R,185.0,35.6440794,12.0,Misaki Doi,L,159.0,24.78028747,61.0,6-4 6-2,2
Hard,R,185.0,35.6440794,12.0,Yulia Putintseva,R,163.0,21.08692676,64.0,7-5 6-3,2
Hard,L,159.0,24.78028747,61.0,Su Wei Hsieh,R,169.0,30.09445585,81.0,6-0 6-2,2
Hard,R,185.0,35.6440794,12.0,Anastasija Sevastova,U,169.0,25.82340862,103.0,7-5 6-2,2
Hard,R,163.0,21.08692676,64.0,Stefanie Voegele,R,170.0,25.91649555,117.0,6-3 0-0 RET,2
Hard,R,169.0,30.09445585,81.0,Elizaveta Kulichkova,R,176.0,19.82477755,95.0,6-0 6-2,2
Hard,L,159.0,24.78028747,61.0,Kurumi Nara,R,155.0,24.10951403,89.0,W/O,0
Hard,R,185.0,35.6440794,12.0,Urszula Radwanska,R,177.0,25.17180014,113.0,6-4 6-2,2
Hard,U,169.0,25.82340862,103.0,Donna Vekic,R,179.0,19.61396304,108.0,7-5 2-6 7-5,3
Hard,R,163.0,21.08692676,64.0,Miyu Kato,R,156.0,21.21560575,184.0,6-4 5-7 6-0,3
Hard,R,170.0,25.91649555,117.0,Saisai Zheng,R,170.0,22.00684463,70.0,6-4 6-4,2
Hard,R,169.0,30.09445585,81.0,Mandy Minella,R,180.0,30.21218344,173.0,6-4 4-6 6-2,3
Hard,R,176.0,19.82477755,95.0,Zarina Diyas,R,172.0,22.30800821,68.0,7-5 0-6 6-4,3
Hard,R,155.0,24.10951403,89.0,Yuxuan Zhang,R,,21.47296372,196.0,6-2 4-6 6-3,3
Hard,L,159.0,24.78028747,61.0,Magda Linette,R,171.0,23.9890486,97.0,6-2 6-3,2
Hard,R,185.0,35.6440794,12.0,Pei Chi Lee,U,,21.31416838,529.0,6-3 6-2,2
Hard,R,177.0,25.17180014,113.0,Ching Wen Hsu,R,,19.4715948,327.0,6-4 7-6(1),2
Hard,U,169.0,25.82340862,103.0,Kristina Kucova,R,163.0,25.71389459,140.0,4-6 7-6(0) 7-6(3),3
Hard,R,179.0,19.61396304,108.0,Alison Riske,R,175.0,25.60164271,92.0,4-6 7-6(5) 6-3,3
Hard,R,163.0,21.08692676,64.0,Marina Melnikova,R,173.0,27.00616016,212.0,6-2 6-3,2
Hard,R,156.0,21.21560575,184.0,Sherazad Reix,L,,26.85010267,246.0,7-6(1) 6-3,2
Hard,R,170.0,25.91649555,117.0,Kai Chen Chang,R,167.0,25.07049966,155.0,1-6 6-3 6-4,3
Hard,R,170.0,22.00684463,70.0,Laura Pous Tio,U,173.0,31.35386721,185.0,6-2 7-5,2
Hard,R,169.0,30.09445585,81.0,Ayaka Okuno,R,,20.63518138,288.0,7-6(1) 4-6 6-2,3
Hard,R,180.0,30.21218344,173.0,Naomi Osaka,R,180.0,18.31348392,112.0,6-2 7-6(4),2
Hard,R,176.0,19.82477755,95.0,Ya Hsuan Lee,R,,20.55578371,218.0,3-6 6-4 6-4,3
Hard,R,172.0,22.30800821,68.0,Lyudmyla Kichenok,R,,23.55373032,349.0,5-7 6-1 6-2,3
Hard,R,155.0,24.10951403,89.0,Qiang Wang,R,172.0,24.06844627,94.0,6-1 6-3,2
Hard,R,,21.47296372,196.0,Hiroko Kuwata,U,,25.14168378,199.0,5-7 7-6(3) 6-2,3
Hard,R,171.0,23.9890486,97.0,Yafan Wang,R,170.0,21.77686516,137.0,7-5 7-5,2
Hard,L,159.0,24.78028747,61.0,Kristyna Pliskova,L,184.0,23.88501027,102.0,6-3 6-4,2
Hard,R,163.0,32.97193703,16.0,Belinda Bencic,R,175.0,18.91581109,11.0,6-4 6-3,2
Hard,R,175.0,18.91581109,11.0,Darya Kasatkina,R,170.0,18.75701574,63.0,6-4 6-3,2
Hard,R,163.0,32.97193703,16.0,Ana Ivanovic,R,183.0,28.25735797,20.0,7-5 6-4,2
Hard,R,175.0,18.91581109,11.0,Anastasia Pavlyuchenkova,R,177.0,24.60232717,26.0,6-7(4) 6-4 6-2,3
Hard,R,170.0,18.75701574,63.0,Dominika Cibulkova,R,161.0,26.75975359,66.0,4-6 7-5 6-3,3
Hard,R,183.0,28.25735797,20.0,Kateryna Kozlova,R,170.0,21.96577687,177.0,6-1 7-5,2
Hard,R,163.0,32.97193703,16.0,Timea Babos,R,179.0,22.74880219,51.0,7-6(3) 4-6 7-6(4),3
Hard,R,175.0,18.91581109,11.0,Annika Beck,R,170.0,21.97672827,39.0,7-6(3) 6-3,2
Hard,R,177.0,24.60232717,26.0,Carina Witthoeft,R,176.0,20.97741273,76.0,6-1 7-5,2
Hard,R,161.0,26.75975359,66.0,Caroline Wozniacki,R,177.0,25.5797399,18.0,6-4 7-5,2
Hard,R,170.0,18.75701574,63.0,Laura Siegemund,R,168.0,27.93155373,87.0,6-3 6-4,2
Hard,R,170.0,21.96577687,177.0,Elena Vesnina,R,176.0,29.52224504,122.0,2-6 6-3 6-2,3
Hard,R,183.0,28.25735797,20.0,Margarita Gasparyan,R,183.0,21.43737166,43.0,7-5 6-2,2
Hard,R,179.0,22.74880219,51.0,Monica Niculescu,R,168.0,28.37234771,37.0,4-6 6-1 6-3,3
Hard,R,163.0,32.97193703,16.0,Yanina Wickmayer,R,182.0,26.30253251,55.0,6-2 7-6(2),2
Hard,R,170.0,21.97672827,39.0,Lucie Hradecka,R,177.0,30.71868583,71.0,4-6 6-4 7-5,3
Hard,R,176.0,20.97741273,76.0,Tamira Paszek,R,165.0,25.17453799,125.0,6-3 6-3,2
Hard,R,177.0,24.60232717,26.0,Klara Koukalova,R,166.0,33.95482546,111.0,6-4 4-6 6-4,3
Hard,R,161.0,26.75975359,66.0,Evgeniya Rodina,R,170.0,27.00889802,98.0,6-3 6-0,2
Hard,R,170.0,18.75701574,63.0,Kirsten Flipkens,R,165.0,30.07802875,69.0,6-4 5-7 6-4,3
Hard,R,168.0,27.93155373,87.0,Kristina Mladenovic,R,184.0,22.73785079,30.0,1-6 7-5 6-1,3
Hard,R,176.0,29.52224504,122.0,Patricia Maria Tig,R,180.0,21.53593429,124.0,3-6 6-3 6-1,3
Hard,R,170.0,21.96577687,177.0,Barbora Zahlavova Strycova,R,164.0,29.86721424,41.0,6-3 6-4,2
Hard,R,183.0,21.43737166,43.0,Bojana Jovanovski,R,175.0,24.10677618,86.0,6-1 6-2,2
Hard,R,168.0,28.37234771,37.0,Natalia Vikhlyantseva,U,185.0,18.97604381,265.0,6-0 6-3,2
Hard,R,179.0,22.74880219,51.0,Katerina Siniakova,R,174.0,19.74811773,109.0,7-6(0) 7-5,2
Hard,R,182.0,26.30253251,55.0,Jelena Ostapenko,R,177.0,18.66940452,85.0,6-4 6-3,2
Hard,R,164.0,28.79945243,22.0,Barbora Zahlavova Strycova,R,164.0,29.88637919,47.0,6-0 6-2,2
Hard,R,164.0,29.88637919,47.0,Caroline Garcia,R,177.0,22.33264887,38.0,6-2 3-6 6-3,3
Hard,R,164.0,28.79945243,22.0,Elina Svitolina,R,174.0,21.42642026,21.0,6-4 6-4,2
Hard,R,164.0,29.88637919,47.0,Ana Ivanovic,R,183.0,28.27652293,17.0,7-6(5) 6-3,2
Hard,R,177.0,22.33264887,38.0,Andrea Petkovic,R,180.0,28.43531828,28.0,6-3 6-4,2
Hard,R,164.0,28.79945243,22.0,Madison Brengle,R,168.0,25.86995209,60.0,4-6 6-1 6-4,3
Hard,R,174.0,21.42642026,21.0,Coco Vandeweghe,R,185.0,24.19438741,46.0,6-4 1-6 6-2,3
Hard,R,183.0,28.27652293,17.0,Simona Halep,R,168.0,24.38603696,3.0,7-6(2) 6-2,2
Hard,R,164.0,29.88637919,47.0,Julia Goerges,R,180.0,27.28542094,54.0,2-6 6-3 6-1,3
Hard,R,177.0,22.33264887,38.0,Carla Suarez Navarro,R,162.0,27.44969199,11.0,4-6 6-4 6-3,3
Hard,R,180.0,28.43531828,28.0,Jelena Jankovic,R,177.0,30.96235455,20.0,6-3 6-2,2
Hard,R,164.0,28.79945243,22.0,Yaroslava Shvedova,R,180.0,28.42710472,82.0,6-3 6-0,2
Hard,R,168.0,25.86995209,60.0,Petra Kvitova,L,183.0,25.94113621,8.0,0-6 7-6(1) 6-3,3
Hard,R,185.0,24.19438741,46.0,Kristina Mladenovic,R,184.0,22.75701574,30.0,7-5 3-6 6-4,3
Hard,R,174.0,21.42642026,21.0,Garbine Muguruza,R,182.0,22.35455168,5.0,7-6(3) 6-3,2
Hard,R,183.0,28.27652293,17.0,Daria Gavrilova,R,166.0,21.94934976,35.0,6-1 6-0,2
Hard,R,164.0,29.88637919,47.0,Tsvetana Pironkova,R,180.0,28.42436687,93.0,6-4 6-3,2
Hard,R,180.0,27.28542094,54.0,Svetlana Kuznetsova,R,174.0,30.63655031,18.0,6-0 6-1,2
Hard,R,177.0,22.33264887,38.0,Anna Karolina Schmiedlova,R,176.0,21.42368241,29.0,6-4 6-1,2
Hard,R,180.0,28.43531828,28.0,Camila Giorgi,R,168.0,24.12867899,40.0,6-2 6-1,2
Hard,R,177.0,30.96235455,20.0,Belinda Bencic,R,175.0,18.93497604,9.0,4-6 7-5 6-4,3
Hard,R,180.0,28.42710472,82.0,Roberta Vinci,R,163.0,32.99110198,13.0,6-0 4-6 6-3,3
Hard,R,164.0,28.79945243,22.0,Saisai Zheng,R,170.0,22.02600958,72.0,7-5 6-3,2
Hard,R,168.0,25.86995209,60.0,Ekaterina Makarova,L,178.0,27.69062286,31.0,6-4 7-5,2
Hard,R,185.0,24.19438741,46.0,Karolina Pliskova,R,184.0,23.90417522,14.0,7-6(5) 6-1,2
Hard,R,184.0,22.75701574,30.0,Lesia Tsurenko,R,174.0,26.71321013,34.0,6-2 7-6(1),2
Hard,R,174.0,21.42642026,21.0,Jana Cepelova,R,168.0,22.71594798,133.0,6-3 6-1,2
Clay,R,166.0,35.64681725,132.0,Shelby Rogers,R,175.0,23.34017796,131.0,2-6 6-2 6-2,3
Clay,R,166.0,35.64681725,132.0,Petra Martic,R,181.0,25.07323751,162.0,6-3 6-3,2
Clay,R,175.0,23.34017796,131.0,Sorana Cirstea,R,176.0,25.85900068,199.0,6-4 6-4,2
Clay,R,181.0,25.07323751,162.0,Lara Arruabarrena,R,166.0,23.90691307,89.0,6-4 5-7 7-5,3
Clay,R,166.0,35.64681725,132.0,Cindy Burger,R,,23.22245038,187.0,3-6 7-6(6) 6-3,3
Clay,R,176.0,25.85900068,199.0,Danka Kovinic,R,169.0,21.24298426,50.0,6-1 6-2,2
Clay,R,175.0,23.34017796,131.0,Paula Cristina Goncalves,R,173.0,25.51403149,285.0,6-2 5-7 6-3,3
Clay,R,181.0,25.07323751,162.0,Marina Erakovic,R,174.0,27.94524298,179.0,7-6(2) 5-7 6-2,3
Clay,R,166.0,23.90691307,89.0,Ana Bogdan,R,172.0,23.22245038,160.0,7-5 5-7 6-3,3
Clay,R,,23.22245038,187.0,Elitsa Kostova,U,,25.85078713,258.0,6-3 6-0,2
Clay,R,166.0,35.64681725,132.0,Mariana Duque Marino,R,169.0,26.51060917,81.0,6-4 4-6 7-5,3
Clay,R,176.0,25.85900068,199.0,Polona Hercog,R,182.0,25.07049966,83.0,7-5 7-6(3),2
Clay,R,169.0,21.24298426,50.0,Silvia Soler Espinosa,R,169.0,28.24093087,171.0,6-2 6-3,2
Clay,R,175.0,23.34017796,131.0,Veronica Cepede Royg,R,163.0,24.06844627,128.0,7-5 6-4,2
Clay,R,173.0,25.51403149,285.0,Johanna Larsson,R,174.0,27.49623546,48.0,6-4 6-4,2
Clay,R,181.0,25.07323751,162.0,Teliana Pereira,R,167.0,27.57289528,43.0,6-3 7-5,2
Clay,R,174.0,27.94524298,179.0,Maria Teresa Torro Flor,R,173.0,23.78918549,127.0,7-6(8) 6-7(5) 6-2,3
Clay,R,172.0,23.22245038,160.0,Gabriela Ce,L,,22.954141,246.0,6-2 6-3,2
Clay,R,166.0,23.90691307,89.0,Rebecca Peterson,R,173.0,20.5284052,136.0,6-0 6-3,2
Clay,R,,23.22245038,187.0,Christina Mchale,R,170.0,23.76454483,64.0,7-6(5) 2-6 6-1,3
Clay,U,,25.85078713,258.0,Maria Irigoyen,U,,28.64613279,204.0,7-5 7-5,2
Clay,R,169.0,26.51060917,81.0,Pauline Parmentier,R,175.0,30.03969884,117.0,7-5 6-7(5) 6-3,3
Clay,R,166.0,35.64681725,132.0,Tatjana Maria,R,172.0,28.5229295,90.0,6-1 6-1,2
Clay,R,182.0,25.07049966,83.0,Jennifer Brady,R,178.0,20.84599589,219.0,6-4 6-2,2
Clay,R,176.0,25.85900068,199.0,Beatriz Haddad Maia,L,,19.71252567,228.0,6-2 6-1,2
Clay,R,169.0,28.24093087,171.0,Romina Oprandi,R,,29.88364134,124.0,6-1 6-2,2
Clay,R,169.0,21.24298426,50.0,Sachia Vickery,R,162.0,20.76659822,156.0,6-3 5-7 6-4,3
Clay,R,175.0,23.34017796,131.0,Cristina Andreea Mitu,R,175.0,24.39972621,102.0,6-2 6-2,2
Clay,R,163.0,24.06844627,128.0,Anna Tatishvili,R,171.0,26.03148528,116.0,6-7(4) 6-1 6-3,3
Clay,R,173.0,25.51403149,285.0,Julia Glushko,R,171.0,26.12183436,125.0,6-3 6-1,2
Clay,R,174.0,27.49623546,48.0,Lourdes Dominguez Lino,R,163.0,34.87748118,104.0,7-5 6-4,2
Hard,R,170.0,22.92676249,24.0,Dominika Cibulkova,R,161.0,26.7980835,66.0,6-4 4-6 7-6(5),3
Hard,R,161.0,26.7980835,66.0,Christina Mchale,R,170.0,23.78370979,64.0,6-3 6-3,2
Hard,R,170.0,22.92676249,24.0,Yanina Wickmayer,R,182.0,26.34086242,52.0,6-2 6-0,2
Hard,R,161.0,26.7980835,66.0,Johanna Larsson,R,174.0,27.51540041,59.0,3-6 6-2 6-3,3
Hard,R,170.0,23.78370979,64.0,Mirjana Lucic,R,181.0,33.95756331,68.0,6-4 6-7(7) 6-2,3
Hard,R,182.0,26.34086242,52.0,Anastasia Pavlyuchenkova,R,177.0,24.64065708,25.0,6-3 7-6(3),2
Hard,R,170.0,22.92676249,24.0,Naomi Osaka,R,180.0,18.35181383,114.0,6-3 7-5,2
Hard,R,161.0,26.7980835,66.0,Victoria Azarenka,R,180.0,26.56262834,14.0,W/O,0
Hard,R,174.0,27.51540041,59.0,Shelby Rogers,R,175.0,23.35934292,108.0,6-1 6-7(2) 7-5,3
Hard,R,181.0,33.95756331,68.0,Johanna Konta,R,180.0,24.76933607,26.0,4-6 6-2 7-5,3
Hard,R,170.0,23.78370979,64.0,Danka Kovinic,R,169.0,21.26214921,46.0,3-6 6-3 6-2,3
Hard,R,182.0,26.34086242,52.0,Monica Puig,R,170.0,22.40383299,58.0,3-6 6-3 6-3,3
Hard,R,177.0,24.64065708,25.0,Julia Glushko,R,171.0,26.14099932,147.0,6-2 6-1,2
Hard,R,180.0,18.35181383,114.0,Mariana Duque Marino,R,169.0,26.52977413,74.0,6-3 7-6(5),2
Hard,R,170.0,22.92676249,24.0,Olga Govortsova,R,182.0,27.49897331,89.0,6-4 6-1,2
Hard,R,180.0,26.56262834,14.0,Polona Hercog,R,182.0,25.08966461,82.0,4-6 6-3 6-1,3
Hard,R,161.0,26.7980835,66.0,Lourdes Dominguez Lino,R,163.0,34.89664613,105.0,6-0 6-0,2
Hard,R,175.0,23.35934292,108.0,Anna Tatishvili,R,171.0,26.05065024,117.0,7-6(6) 6-0,2
Hard,R,174.0,27.51540041,59.0,Maria Sakkari,R,172.0,20.58042437,132.0,6-2 6-3,2
Hard,R,180.0,24.76933607,26.0,Anett Kontaveit,R,174.0,20.16427105,91.0,6-3 3-6 6-4,3
Hard,R,181.0,33.95756331,68.0,Irina Falconi,R,163.0,25.80424367,78.0,6-2 6-3,2
Hard,R,170.0,23.78370979,64.0,Heather Watson,R,170.0,23.76180698,83.0,4-6 6-0 7-6(1),3
Hard,R,169.0,21.26214921,46.0,Tatjana Maria,R,172.0,28.54209446,90.0,7-6(6) 6-2,2
Hard,R,182.0,26.34086242,52.0,Victoria Rodriguez,U,,20.83778234,246.0,6-7(5) 6-0 7-6(2),3
Hard,R,170.0,22.40383299,58.0,Samantha Crawford,R,188.0,21.01026694,111.0,6-4 6-4,2
Hard,R,171.0,26.14099932,147.0,Ana Sofia Sanchez,L,,21.86173854,317.0,6-4 6-1,2
Hard,R,177.0,24.64065708,25.0,Urszula Radwanska,R,177.0,25.21013005,109.0,6-0 2-3 RET,2
Hard,R,169.0,26.52977413,74.0,Alison Van Uytvanck,R,173.0,21.91101985,44.0,4-6 6-4 6-4,3
Hard,R,180.0,18.35181383,114.0,Kiki Bertens,R,182.0,24.20260096,106.0,6-4 6-2,2
Hard,R,182.0,27.49897331,89.0,Lara Arruabarrena,R,166.0,23.92607803,76.0,6-1 6-2,2
Hard,R,170.0,22.92676249,24.0,Louisa Chirico,R,175.0,19.77002053,123.0,1-6 6-3 6-3,3
Hard,R,162.0,27.46885695,11.0,Jelena Ostapenko,R,177.0,18.70773443,88.0,1-6 6-4 6-4,3
Hard,R,177.0,18.70773443,88.0,Andrea Petkovic,R,180.0,28.45448323,27.0,7-5 1-0 RET,2
Hard,R,162.0,27.46885695,11.0,Agnieszka Radwanska,R,170.0,26.9650924,3.0,6-2 6-0,2
Hard,R,177.0,18.70773443,88.0,Saisai Zheng,R,170.0,22.04517454,72.0,6-4 6-3,2
Hard,R,180.0,28.45448323,27.0,Garbine Muguruza,R,182.0,22.37371663,5.0,6-1 5-7 6-2,3
Hard,R,170.0,26.9650924,3.0,Roberta Vinci,R,163.0,33.01026694,10.0,3-6 6-2 6-3,3
Hard,R,162.0,27.46885695,11.0,Elena Vesnina,R,176.0,29.56057495,118.0,6-3 7-6(3),2
Hard,R,170.0,22.04517454,72.0,Eugenie Bouchard,R,178.0,21.99041752,61.0,7-6(1) 6-1,2
Hard,R,177.0,18.70773443,88.0,Petra Kvitova,L,183.0,25.96030116,8.0,5-7 6-2 6-1,3
Hard,R,182.0,22.37371663,5.0,Timea Babos,R,179.0,22.7871321,48.0,6-2 7-5,2
Hard,R,180.0,28.45448323,27.0,Coco Vandeweghe,R,185.0,24.21355236,43.0,6-3 6-4,2
Hard,R,163.0,33.01026694,10.0,Cagla Buyukakcay,R,172.0,26.40109514,161.0,7-5 6-1,2
Hard,R,170.0,26.9650924,3.0,Monica Niculescu,R,168.0,28.41067762,37.0,7-5 6-1,2
Hard,R,162.0,27.46885695,11.0,Timea Bacsinszky,R,170.0,26.70773443,15.0,6-2 6-2,2
Hard,R,176.0,29.56057495,118.0,Caroline Wozniacki,R,177.0,25.61806982,22.0,7-5 5-7 6-3,3
Hard,R,170.0,22.04517454,72.0,Angelique Kerber,L,173.0,28.09582478,2.0,7-5 6-1,2
Hard,R,178.0,21.99041752,61.0,Denisa Allertova,R,180.0,22.96235455,62.0,7-6(0) 7-5,2
Hard,R,177.0,18.70773443,88.0,Svetlana Kuznetsova,R,174.0,30.65571526,21.0,7-6(5) 6-0,2
Hard,L,183.0,25.96030116,8.0,Barbora Zahlavova Strycova,R,164.0,29.90554415,38.0,7-6(2) 6-4,2
Hard,R,182.0,22.37371663,5.0,Nao Hibino,R,163.0,21.23477071,60.0,6-2 6-0,2
Hard,R,179.0,22.7871321,48.0,Sara Errani,R,164.0,28.81861739,17.0,6-4 6-1,2
Hard,R,180.0,28.45448323,27.0,Margarita Gasparyan,R,183.0,21.47570157,41.0,6-3 6-3,2
Hard,R,185.0,24.21355236,43.0,Belinda Bencic,R,175.0,18.954141,7.0,6-4 6-2,2
Hard,R,172.0,26.40109514,161.0,Lucie Safarova,L,177.0,29.04859685,12.0,7-6(6) 7-5,2
Hard,R,163.0,33.01026694,10.0,Darya Kasatkina,R,170.0,18.79534565,47.0,2-6 6-4 7-6(3),3
Hard,R,168.0,28.41067762,37.0,Jelena Jankovic,R,177.0,30.98151951,20.0,3-6 6-4 7-5,3
Hard,R,170.0,26.9650924,3.0,Kateryna Bondarenko,R,175.0,29.54140999,75.0,6-4 6-4,2
Hard,R,162.0,27.46885695,11.0,Donna Vekic,R,179.0,19.65229295,104.0,7-6(5) 6-4,2
Hard,R,170.0,26.70773443,15.0,Yulia Putintseva,R,163.0,21.12525667,56.0,6-2 7-6(0),2
Hard,R,177.0,25.61806982,22.0,Daria Gavrilova,R,166.0,21.96851472,35.0,6-3 6-3,2
Hard,R,176.0,29.56057495,118.0,Simona Halep,R,168.0,24.40520192,4.0,6-7(1) 6-4 6-1,3
Hard,R,170.0,22.04517454,72.0,Varvara Lepchenko,L,180.0,29.75770021,49.0,6-2 7-6(6),2
Hard,R,178.0,21.99041752,61.0,Anastasija Sevastova,U,169.0,25.86173854,95.0,5-7 6-3 7-6(4),3
Hard,R,180.0,22.96235455,62.0,Elina Svitolina,R,174.0,21.44558522,18.0,7-5 6-4,2
Hard,R,174.0,30.65571526,21.0,Julia Goerges,R,180.0,27.3045859,53.0,6-3 6-3,2
Hard,R,177.0,18.70773443,88.0,Zarina Diyas,R,172.0,22.34633812,84.0,6-1 6-3,2
Hard,R,164.0,29.90554415,38.0,Kristina Mladenovic,R,184.0,22.7761807,29.0,6-3 6-4,2
Hard,R,163.0,21.23477071,60.0,Yaroslava Shvedova,R,180.0,28.44626968,69.0,6-3 6-7(5) 6-3,3
Hard,R,179.0,22.7871321,48.0,Madison Brengle,R,168.0,25.88911704,54.0,3-6 7-5 6-0,3
Hard,R,164.0,28.81861739,17.0,Tsvetana Pironkova,R,180.0,28.44353183,103.0,1-6 7-5 6-3,3
Hard,R,183.0,21.47570157,41.0,Karolina Pliskova,R,184.0,23.92334018,19.0,6-1 6-1,2
Hard,R,180.0,28.45448323,27.0,Ekaterina Makarova,L,178.0,27.70978782,32.0,6-3 6-2,2
Hard,R,185.0,24.21355236,43.0,Kirsten Flipkens,R,165.0,30.11635866,71.0,7-5 6-2,2
Hard,R,172.0,26.40109514,161.0,Lucie Hradecka,R,177.0,30.75701574,73.0,6-4 6-7(5) 6-2,3
Hard,R,170.0,18.79534565,47.0,Qiang Wang,R,172.0,24.10677618,101.0,6-1 2-6 6-3,3
Hard,R,163.0,33.01026694,10.0,Lesia Tsurenko,R,174.0,26.73237509,34.0,6-2 6-1,2
Hard,R,177.0,30.98151951,20.0,Jana Cepelova,R,168.0,22.73511294,127.0,6-4 6-7(5) 6-0,3
Hard,R,168.0,28.41067762,37.0,Sabine Lisicki,R,178.0,26.41752225,31.0,6-2 6-2,2
Hard,R,175.0,29.54140999,75.0,Annika Beck,R,170.0,22.01505818,40.0,6-4 6-4,2
Hard,R,179.0,19.65229295,104.0,Fatma Al Nabhani,R,,24.76112252,377.0,6-0 6-0,2
Hard,R,163.0,21.12525667,56.0,Anna Karolina Schmiedlova,R,176.0,21.44284736,30.0,6-2 6-4,2
Hard,R,170.0,26.70773443,15.0,Bethanie Mattek Sands,R,168.0,30.91854894,80.0,6-7(7) 6-1 6-3,3
Hard,R,177.0,25.61806982,22.0,Ana Konjuh,R,174.0,18.15468857,81.0,4-6 6-3 7-5,3
